Time (sec),Accel. Position (%),Boost (PSI),Fuel Economy (MPG),Gear Position (Gear),RPM (RPM),Vehicle Speed (mph)
1186.532,11,-4.18,25.2,4,2858,52
1186.544,10.6,-4.19,25.5,4,2861,52
1186.556,10.6,-4.2,25.5,4,2858,52
1186.582,10.6,-4.15,25.5,4,2858,52
1186.605,10.6,-4.09,25.7,4,2858,52
1186.617,10.2,-4.06,25.7,4,2859,52
1186.629,10.2,-4.02,26,4,2857,52
1186.653,10.2,-4.03,26,4,2860,52
1186.664,10.2,-4.07,26.2,4,2858,52
1186.692,9.8,-4.25,26.2,4,2864,52
1186.718,9.8,-4.42,26.4,4,2863,52
1186.73,9.8,-4.52,26.4,4,2864,52
1186.758,9.8,-4.62,26.7,4,2863,52
1186.763,9.8,-4.65,26.7,4,2864,52
1186.777,9.8,-4.66,26.9,4,2863,52
1186.808,9.8,-4.66,26.9,4,2867,52
1186.826,9.8,-4.63,26.9,4,2865,52
1186.837,9.8,-4.64,26.9,4,2866,52
1186.849,9.8,-4.55,27.1,4,2870,52
1186.87,9.8,-4.56,27.4,4,2867,52
1186.877,9.8,-4.63,27.4,4,2863,52
1186.889,9.8,-4.71,27.4,4,2863,52
1186.916,9.8,-4.89,27.4,4,2867,52
1186.928,9.4,-4.97,27.6,4,2870,52
1186.953,9.4,-5.05,27.6,4,2867,52
1186.979,9.4,-5.13,27.9,4,2871,52
1186.984,9.4,-5.16,28.1,4,2869,52
1186.998,9.4,-5.19,28.1,4,2866,52
1187.029,9.4,-5.2,28.3,4,2868,52
1187.041,9.4,-5.18,28.6,4,2866,52
1187.053,9,-5.16,28.6,4,2872,52
1187.075,9,-5.16,28.6,4,2869,52
1187.087,9,-5.09,28.8,4,2870,52
1187.099,8.6,-5.15,28.8,4,2875,52
1187.122,8.6,-5.4,29.1,4,2877,52
1187.146,8.2,-5.55,29.5,4,2876,52
1187.158,7.8,-5.74,29.8,4,2871,52
1187.17,7.5,-5.92,31,4,2868,53
1187.193,6.7,-6.02,31.4,4,2869,53
1187.197,6.3,-6.12,32.4,4,2871,53
1187.209,5.9,-6.35,33.1,4,2872,53
1187.253,5.5,-6.67,34.8,4,2870,53
1187.255,5.1,-6.78,36.4,4,2869,53
1187.268,4.7,-7.03,38.8,4,2869,53
1187.282,4.7,-7.36,40.2,4,2871,53
1187.305,4.7,-7.58,43.6,4,2870,53
1187.328,4.3,-7.91,45.2,4,2871,53
1187.339,4.3,-8.07,46.9,4,2869,53
1187.353,4.3,-8.23,47.9,4,2870,53
1187.372,4.3,-8.5,49.1,4,2874,53
1187.389,4.3,-8.61,51.2,4,2874,53
1187.412,4.3,-9.08,55.2,4,2875,53
1187.427,3.9,-9.24,56.7,4,2873,53
1187.449,3.5,-9.49,59.8,4,2870,53
1187.462,3.1,-9.7,61.2,4,2865,53
1187.474,2.7,-9.78,63.3,4,2866,53
1187.498,2.7,-9.85,65.2,4,2870,53
1187.51,2.4,-10.03,67.4,4,2865,53
1187.522,2,-10.25,68.6,4,2868,53
1187.557,1.6,-10.4,71.7,4,2870,53
1187.569,1.6,-10.47,72.6,4,2866,53
1187.592,1.6,-10.55,73.8,4,2867,53
1187.597,1.6,-10.73,74.8,4,2869,53
1187.609,1.6,-10.8,75.7,4,2868,53
1187.623,1.6,-10.88,76.9,4,2866,53
1187.646,1.6,-10.99,78.3,4,2866,53
1187.668,1.6,-11,79.3,4,2864,53
1187.679,1.6,-10.99,79.5,4,2869,53
1187.702,1.6,-11,80,4,2868,53
1187.714,1.6,-11.08,80.5,4,2869,53
1187.726,1.6,-11.11,81,4,2868,53
1187.748,1.2,-11.14,81.2,4,2865,53
1187.76,1.2,-11.09,81.4,4,2862,53
1187.783,1.2,-11.07,81.4,4,2862,53
1187.795,1.2,-11.12,81.7,4,2860,53
1187.807,1.2,-11.26,81.4,4,2863,53
1187.82,1.2,-11.3,81.9,4,2863,53
1187.842,1.2,-11.36,81.2,4,2860,52
1187.859,0.8,-11.34,81.2,4,2858,52
1187.87,0.8,-11.33,81.2,4,2862,52
1187.894,0.8,-11.32,81,4,2861,52
1187.898,0.8,-11.32,81.2,4,2857,52
1187.922,0.4,-11.32,81.2,4,2855,52
1187.947,0,-11.35,81,4,2855,52
1187.951,0,-11.36,81.4,4,2855,52
1187.965,0,-11.26,81.7,4,2854,52
1187.999,0,-11.23,81.7,4,2855,52
1188.01,0,-11.37,82.2,4,2854,52
1188.026,0,-11.42,82.4,4,2854,52
1188.038,0,-11.49,83.1,4,2854,52
1188.076,0,-11.48,83.3,4,2858,52
1188.092,0,-11.46,83.8,4,2858,52
1188.104,0,-11.48,83.8,4,2862,52
1188.116,0,-11.48,84.3,4,2866,52
1188.138,0,-11.5,84.8,4,2866,52
1188.15,0,-11.51,85,4,2862,52
1188.162,0,-11.59,85.2,4,2864,52
1188.184,0,-11.56,85.5,4,2861,52
1188.196,0,-11.55,85.7,4,2855,52
1188.219,0,-11.61,86.2,4,2847,52
1188.232,0,-11.66,86.2,4,2845,52
1188.256,0,-11.73,86.4,4,2850,52
1188.262,0,-11.75,86.9,4,2843,52
1188.284,0,-11.75,86.7,4,2849,52
1188.296,0,-11.76,86.4,4,2847,52
1188.308,0,-11.77,86.2,4,2849,52
1188.33,0,-11.71,86,4,2847,52
1188.342,0,-11.69,86,4,2849,52
1188.365,0,-11.68,86,4,2850,52
1188.376,0,-11.7,86,4,2851,52
1188.388,0,-11.66,86,4,2848,52
1188.41,0,-11.63,85.5,4,2850,52
1188.437,0,-11.65,85.5,4,2850,52
1188.441,0,-11.71,86,4,2849,52
1188.456,0,-11.77,86.2,4,2848,52
1188.484,0,-11.76,86.4,4,2843,52
1188.495,0,-11.76,86.7,4,2841,52
1188.523,0,-11.76,87.2,4,2843,52
1188.545,0,-11.67,87.6,4,2844,52
1188.557,0,-11.68,88.3,4,2843,52
1188.573,0,-11.68,88.6,4,2839,52
1188.594,0,-11.6,89.3,4,2837,52
1188.606,0,-11.63,90,4,2840,52
1188.639,0,-11.74,91.9,4,2834,52
1188.651,0,-11.73,93.6,4,2837,52
1188.663,0,-11.72,96.9,4,2837,52
1188.675,0,-11.74,97.6,4,2835,52
1188.697,0,-11.73,99.8,4,2836,52
1188.714,0,-11.67,100.7,4,2840,52
1188.726,0,-11.64,103.3,4,2836,52
1188.742,0,-11.63,106.4,4,2834,52
1188.764,0,-11.61,109.8,4,2831,52
1188.788,0,-11.57,112.2,4,2835,52
1188.81,0,-11.69,116.2,4,2828,52
1188.835,0,-11.7,120.7,4,2826,52
1188.838,0,-11.7,121.9,4,2830,52
1188.852,0,-11.72,128.3,4,2830,52
1188.864,0,-11.72,131.7,4,2826,52
1188.877,0,-11.68,131.4,4,2825,52
1188.908,0,-11.65,131,4,2829,52
1188.92,0,-11.62,131,4,2829,52
1188.949,0,-11.62,131.2,4,2824,52
1188.954,0,-11.57,131,4,2827,52
1188.968,0,-11.63,131,4,2825,52
1188.991,0,-11.7,131.4,4,2825,52
1189.004,0,-11.7,131.4,4,2824,52
1189.02,0,-11.7,131.4,4,2821,52
1189.042,0,-11.71,131.4,4,2821,52
1189.064,0,-11.7,131.4,4,2820,52
1189.084,0,-11.63,131.2,4,2824,52
1189.107,0,-11.58,131.2,4,2820,52
1189.119,0,-11.57,131,4,2824,52
1189.131,0,-11.6,131,4,2822,52
1189.149,0,-11.69,131.2,4,2822,52
1189.166,0,-11.7,131.7,4,2817,52
1189.179,0,-11.71,131.4,4,2818,52
1189.201,0,-11.73,131.4,4,2820,52
1189.226,0,-11.67,131.2,4,2815,52
1189.236,0,-11.65,131.4,4,2814,52
1189.26,0,-11.65,131,4,2813,52
1189.272,0,-11.6,130.7,4,2817,52
1189.29,0,-11.53,130.5,4,2818,52
1189.302,0,-11.56,130.5,4,2814,52
1189.325,0,-11.6,130.7,4,2814,52
1189.337,0,-11.64,130.7,4,2816,52
1189.349,0,-11.7,131,4,2810,52
1189.366,0,-11.73,131.2,4,2813,52
1189.388,0,-11.69,131.2,4,2811,52
1189.4,0,-11.59,131.2,4,2808,52
1189.423,0,-11.54,130.7,4,2811,52
1189.435,0,-11.44,130.5,4,2812,52
1189.453,0,-11.46,130.5,4,2809,52
1189.465,0,-11.5,130.3,4,2810,52
1189.482,0,-11.55,130.7,4,2813,52
1189.494,0,-11.57,130.7,4,2812,52
1189.516,0,-11.65,131,4,2810,52
1189.528,0,-11.67,131.2,4,2808,52
1189.54,0,-11.64,131.2,4,2804,52
1189.562,0,-11.52,131,4,2807,52
1189.586,0,-11.47,131,4,2803,52
1189.597,0,-11.41,130.3,4,2801,52
1189.609,0,-11.41,130.3,4,2801,52
1189.624,0,-11.52,130.5,4,2804,52
1189.642,0,-11.55,130.7,4,2804,52
1189.666,0,-11.61,131,4,2801,52
1189.682,0,-11.66,131.2,4,2800,52
1189.697,0,-11.63,131.2,4,2798,52
1189.709,0,-11.57,131,4,2798,52
1189.721,0,-11.46,130.7,4,2798,52
1189.734,0,-11.42,130.7,4,2802,52
1189.756,0,-11.41,131,4,2800,52
1189.768,0,-11.48,131,4,2796,52
1189.78,0,-11.51,131.2,4,2798,52
1189.792,0,-11.53,131.7,4,2798,52
1189.814,0,-11.63,132.4,4,2798,52
1189.828,0,-11.66,131.2,4,2796,51
1189.851,0,-11.59,131.2,4,2796,51
1189.872,0,-11.54,131.2,4,2798,51
1189.894,0,-11.43,131.2,4,2794,51
1189.916,0,-11.46,131.2,4,2797,51
1189.937,0,-11.55,131.7,4,2795,51
1189.949,0,-11.57,132.2,4,2793,51
1189.979,0,-11.65,132.4,4,2793,51
1189.981,0,-11.68,132.6,4,2789,51
1189.993,0,-11.62,132.6,4,2789,51
1190.027,0,-11.51,131.9,4,2792,51
1190.042,0,-11.43,131.9,4,2792,51
1190.057,0,-11.52,131.9,4,2792,51
1190.069,0,-11.55,132.2,4,2788,51
1190.093,0,-11.56,132.4,4,2786,51
1190.094,0,-11.58,132.4,4,2788,51
1190.106,0,-11.68,132.6,4,2785,51
1190.132,0,-11.65,132.9,4,2783,51
1190.144,0,-11.58,132.6,4,2786,51
1190.172,0,-11.48,132.4,4,2784,51
1190.184,0,-11.44,132.4,4,2781,51
1190.196,0,-11.52,132.4,4,2781,51
1190.208,0,-11.55,132.4,4,2781,51
1190.22,0,-11.62,132.6,4,2784,51
1190.242,0,-11.67,132.9,4,2784,51
1190.265,0,-11.69,132.9,4,2784,51
1190.277,0,-11.63,132.6,4,2784,51
1190.293,0,-11.51,132.4,4,2782,51
1190.315,0,-11.43,132.2,4,2780,51
1190.342,0,-11.47,132.2,4,2778,51
1190.362,0,-11.57,132.6,4,2775,51
1190.374,0,-11.63,132.9,4,2771,51
1190.386,0,-11.67,133.1,4,2770,51
1190.398,0,-11.66,132.9,4,2770,51
1190.42,0,-11.59,132.9,4,2770,51
1190.432,0,-11.48,132.6,4,2770,51
1190.455,0,-11.44,132.2,4,2774,51
1190.467,0,-11.52,132.4,4,2774,51
1190.479,0,-11.56,132.4,4,2774,51
1190.494,0,-11.58,132.6,4,2770,51
1190.508,0,-11.67,132.9,4,2770,51
1190.536,0,-11.69,132.9,4,2772,51
1190.548,0,-11.6,132.9,4,2769,51
1190.565,0,-11.54,132.2,4,2768,51
1190.577,0,-11.43,131.9,4,2770,51
1190.589,0,-11.46,131.9,4,2770,51
1190.601,0,-11.55,132.2,4,2766,51
1190.624,0,-11.58,132.2,4,2765,51
1190.644,0,-11.64,132.6,4,2768,51
1190.667,0,-11.66,132.6,4,2763,51
1190.681,0,-11.59,132.6,4,2762,51
1190.695,0,-11.44,131.9,4,2764,51
1190.723,0,-11.48,131.9,4,2760,51
1190.735,0,-11.54,132.2,4,2760,51
1190.747,0,-11.61,130.7,4,2762,50
1190.759,0,-11.66,131,4,2761,50
1190.785,0,-11.68,131,4,2758,50
1190.806,0,-11.61,130.7,4,2761,50
1190.818,0,-11.54,130.7,4,2758,50
1190.829,0,-11.44,130.3,4,2760,50
1190.852,0,-11.53,130.3,4,2756,50
1190.865,0,-11.57,130.5,4,2755,50
1190.886,0,-11.63,130.7,4,2757,50
1190.908,0,-11.7,131,4,2754,50
1190.92,0,-11.58,130.7,4,2756,50
1190.934,0,-11.51,130.5,4,2752,50
1190.949,0,-11.46,130.3,4,2752,50
1190.976,0,-11.52,130.3,4,2755,50
1190.988,0,-11.58,130.5,4,2755,50
1191,0,-11.6,130.5,4,2755,50
1191.022,0,-11.65,130.7,4,2752,50
1191.045,0,-11.65,130.7,4,2751,50
1191.057,0,-11.58,130.7,4,2750,50
1191.069,0,-11.46,130.3,4,2750,50
1191.08,0,-11.5,130,4,2746,50
1191.104,0,-11.56,130.3,4,2749,50
1191.125,0,-11.57,130.5,4,2747,50
1191.136,0,-11.67,131,4,2746,50
1191.149,0,-11.69,131.7,4,2741,50
1191.16,0,-11.59,131.4,4,2742,50
1191.176,0,-11.52,131.4,4,2739,50
1191.191,0,-11.48,131.4,4,2740,50
1191.21,0,-11.54,131.7,4,2746,50
1191.223,0,-11.61,132.2,4,2744,50
1191.256,0,-11.67,132.6,4,2747,50
1191.268,0,-11.71,132.6,4,2745,50
1191.28,0,-11.57,132.4,4,2740,50
1191.295,0,-11.51,132.4,4,2741,50
1191.309,0,-11.51,132.2,4,2738,50
1191.336,0,-11.57,131.9,4,2736,50
1191.348,0,-11.63,132.2,4,2733,50
1191.36,0,-11.68,132.2,4,2735,50
1191.375,0,-11.72,132.2,4,2738,50
1191.389,0,-11.61,131.9,4,2736,50
1191.415,0,-11.53,131.4,4,2739,50
1191.427,0,-11.47,131,4,2736,50
1191.444,0,-11.6,131.2,4,2738,50
1191.466,0,-11.67,131.2,4,2736,50
1191.478,0,-11.71,131.2,4,2734,50
1191.49,0,-11.68,131.2,4,2730,50
1191.512,0,-11.55,131,4,2732,50
1191.524,0,-11.48,130.7,4,2731,50
1191.546,0,-11.55,130.5,4,2728,50
1191.569,0,-11.59,130.7,4,2728,50
1191.592,0,-11.66,131,4,2728,50
1191.604,0,-11.71,129.5,4,2730,50
1191.616,0,-11.65,129.5,4,2728,50
1191.639,0,-11.57,129.8,4,2726,50
1191.652,0,-11.48,129.8,4,2724,50
1191.664,0,-11.6,130.3,4,2728,50
1191.686,0,-11.62,130.5,4,2726,50
1191.698,0,-11.71,130.7,4,2723,50
1191.722,0,-11.7,131,4,2723,50
1191.745,0,-11.58,131,4,2725,50
1191.757,0,-11.5,131.2,4,2721,50
1191.769,0,-11.56,131,4,2722,50
1191.793,0,-11.62,131,4,2718,50
1191.804,0,-11.68,131,4,2717,50
1191.826,0,-11.7,130.7,4,2721,50
1191.842,0,-11.63,130.5,4,2719,50
1191.854,0,-11.48,130.3,4,2715,50
1191.876,0,-11.58,129.8,4,2714,50
1191.888,0,-11.62,130.3,4,2713,50
1191.9,0,-11.7,130,4,2717,50
1191.925,0,-11.72,130.5,4,2717,50
1191.942,0,-11.66,130.5,4,2717,50
1191.958,0,-11.52,130.3,4,2712,50
1191.987,0,-11.56,130,4,2716,50
1192.002,0,-11.63,130,4,2710,50
1192.019,0,-11.67,130,4,2712,50
1192.031,0,-11.7,130.3,4,2709,50
1192.056,0,-11.62,130,4,2710,50
1192.068,0,-11.52,129.3,4,2706,50
1192.096,0,-11.58,129.5,4,2706,50
1192.108,0,-11.66,129.5,4,2709,50
1192.12,0,-11.71,129.5,4,2709,50
1192.143,0,-11.71,129.8,4,2705,50
1192.144,0,-11.65,129.5,4,2707,50
1192.172,0,-11.48,129.3,4,2704,50
1192.194,0,-11.56,129.3,4,2704,50
1192.206,0,-11.66,129.3,4,2701,50
1192.228,0,-11.72,129.5,4,2702,50
1192.256,0,-11.56,129.5,4,2699,50
1192.268,0,-11.48,129.1,4,2702,50
1192.282,0,-11.51,129.1,4,2702,50
1192.299,0,-11.61,129.3,4,2699,50
1192.311,0,-11.65,129.8,4,2698,50
1192.338,0,-11.7,130,4,2700,50
1192.343,0,-11.64,130.3,4,2697,50
1192.355,0,-11.56,130.3,4,2695,50
1192.386,0,-11.52,130.3,4,2697,50
1192.407,0,-11.62,130.3,4,2694,50
1192.419,0,-11.66,130.5,4,2697,50
1192.444,0,-11.71,129.1,4,2697,49
1192.445,1.2,-11.63,129.1,4,2693,49
1192.47,1.2,-11.48,128.3,4,2696,49
1192.484,1.6,-11.56,126.9,4,2696,49
1192.496,2.4,-11.58,126,4,2698,49
1192.528,3.5,-11.64,123.1,4,2715,49
1192.54,4.3,-11.59,121.7,4,2715,49
1192.563,4.7,-11.51,120.3,4,2721,49
1192.589,5.5,-11.45,117.4,4,2720,49
1192.601,5.5,-11.49,115.5,4,2717,49
1192.63,5.5,-11.52,111.4,4,2711,49
1192.633,5.9,-11.43,108.6,4,2703,49
1192.655,5.9,-11.17,105.3,4,2697,49
1192.667,5.5,-11.07,103.6,4,2690,49
1192.689,5.5,-11.11,101.9,4,2684,49
1192.717,5.5,-11.13,101,4,2685,49
1192.719,5.5,-11.15,100.5,4,2678,49
1192.731,5.1,-11.11,99.5,4,2679,49
1192.747,4.7,-10.91,98.8,4,2676,49
1192.759,4.3,-10.9,98.6,4,2669,49
1192.794,3.5,-11,98.6,4,2673,49
1192.806,2.7,-11.08,98.8,4,2678,49
1192.828,2.7,-11,98.8,4,2679,49
1192.855,2.4,-10.88,98.3,4,2689,49
1192.867,2.7,-10.94,98.6,4,2696,49
1192.882,2.7,-11,99.1,4,2702,49
1192.898,2.7,-11.12,100,4,2698,49
1192.909,2.4,-11.14,95.2,4,2701,49
1192.922,2.4,-11.12,89.1,4,2701,49
1192.954,2.4,-11.07,87.9,4,2701,49
1192.966,2.4,-11.08,84.5,4,2702,49
1192.994,2.4,-11.13,82.9,4,2697,49
1193.006,2.4,-11.29,81.7,4,2697,49
1193.018,2.7,-11.29,79.8,4,2696,49
1193.045,2.7,-11.19,79.3,4,2694,49
1193.062,2.7,-11.18,78.8,4,2689,49
1193.078,3.1,-11.31,75.7,4,2684,49
1193.09,3.1,-11.36,74.1,4,2679,49
1193.115,3.5,-11.41,72.6,4,2680,49
1193.119,3.9,-11.39,72.4,4,2673,49
1193.136,3.9,-11.32,71.9,4,2671,49
1193.15,4.3,-11.28,71,4,2675,49
1193.175,4.7,-11.35,70.7,4,2672,49
1193.187,4.7,-11.42,69.1,4,2674,49
1193.202,4.7,-11.46,66.2,4,2673,49
1193.214,4.3,-11.41,66.9,4,2675,49
1193.236,4.3,-11.31,66.2,4,2678,49
1193.252,4.3,-11.28,64.1,4,2685,49
1193.281,4.3,-11.29,63.3,4,2690,49
1193.293,4.7,-11.31,62.6,4,2693,49
1193.305,4.7,-11.3,62.4,4,2699,49
1193.317,4.7,-11.16,61.9,4,2697,49
1193.329,5.1,-11.1,61,4,2698,49
1193.362,5.1,-11.23,60.5,4,2704,49
1193.364,5.1,-11.24,60.2,4,2705,49
1193.387,5.1,-11.24,60,4,2700,49
1193.399,5.5,-11.2,59.3,4,2696,49
1193.421,5.5,-11.11,59.3,4,2696,49
1193.438,5.5,-11.03,58.6,4,2688,49
1193.469,5.5,-11.1,58.6,4,2682,49
1193.489,5.5,-11.13,58.6,4,2679,49
1193.5,5.5,-11.13,58.6,4,2677,49
1193.524,5.5,-10.94,58.3,4,2681,49
1193.529,5.5,-10.86,58.1,4,2685,49
1193.541,5.1,-10.97,58.1,4,2689,49
1193.555,5.1,-11.02,58.3,4,2686,49
1193.582,5.1,-11.1,58.1,4,2688,49
1193.594,5.1,-11.07,58.1,4,2691,49
1193.606,5.1,-10.98,58.1,4,2686,49
1193.628,5.1,-10.81,58.1,4,2687,49
1193.64,4.7,-10.96,58.1,4,2684,49
1193.652,4.7,-11.03,58.6,4,2679,49
1193.664,4.7,-11.1,58.8,4,2679,49
1193.687,5.1,-11.05,58.8,4,2681,49
1193.698,5.1,-10.92,58.8,4,2679,49
1193.721,5.1,-10.81,58.6,4,2681,49
1193.747,5.1,-10.91,58.8,4,2685,49
1193.752,5.1,-10.99,59.1,4,2687,49
1193.764,5.1,-11.14,59.3,4,2690,49
1193.796,5.1,-11.12,59.1,4,2687,49
1193.808,5.1,-10.9,58.8,4,2686,49
1193.833,5.1,-10.84,59.1,4,2686,49
1193.846,4.7,-11.02,59.3,4,2682,49
1193.868,5.1,-11.09,59.5,4,2683,49
1193.892,4.7,-10.95,59.5,4,2681,49
1193.91,5.1,-10.84,59.5,4,2684,49
1193.922,5.1,-10.83,59.3,4,2682,49
1193.942,5.1,-10.97,59.5,4,2686,49
1193.958,5.1,-11.04,59.8,4,2690,49
1193.969,5.1,-11.11,59.5,4,2688,49
1193.982,5.1,-11.05,59.5,4,2688,49
1193.994,5.1,-10.92,59.3,4,2684,49
1194.016,5.1,-10.84,59.3,4,2680,49
1194.028,5.1,-10.9,59.3,4,2680,49
1194.039,5.1,-10.96,59.5,4,2681,49
1194.062,5.1,-11.08,59.5,4,2681,49
1194.088,5.5,-11.06,59.8,4,2680,49
1194.099,5.5,-10.85,59.3,4,2684,49
1194.123,5.5,-10.9,59.1,4,2687,49
1194.125,5.5,-10.91,59.3,4,2689,49
1194.142,5.5,-10.97,59.3,4,2686,49
1194.165,5.5,-11.03,59.1,4,2684,49
1194.176,5.5,-10.88,59.1,4,2686,49
1194.188,5.5,-10.81,59.1,4,2679,49
1194.21,5.5,-10.88,59.1,4,2676,49
1194.224,5.5,-10.88,59.1,4,2675,49
1194.242,5.5,-10.93,59.1,4,2680,49
1194.255,5.9,-10.95,59.1,4,2678,49
1194.286,5.9,-10.88,58.8,4,2680,49
1194.298,5.9,-10.83,58.6,4,2685,49
1194.31,6.3,-10.85,58.3,4,2686,49
1194.337,6.3,-10.88,58.3,4,2687,49
1194.342,6.3,-10.92,57.6,4,2683,49
1194.354,6.7,-10.83,57.2,4,2685,49
1194.385,6.7,-10.71,56.4,4,2683,49
1194.397,6.7,-10.73,56,4,2681,49
1194.409,6.7,-10.71,55.5,4,2678,49
1194.421,6.7,-10.74,55,4,2679,49
1194.44,6.7,-10.72,54.5,4,2681,49
1194.452,6.7,-10.57,54.1,4,2679,49
1194.488,6.7,-10.5,53.3,4,2681,49
1194.502,7.1,-10.57,52.4,4,2681,49
1194.514,7.5,-10.6,51.9,4,2683,49
1194.526,7.8,-10.58,51.2,4,2686,49
1194.548,7.8,-10.29,49.3,4,2683,49
1194.56,7.8,-10.15,48.1,4,2686,49
1194.582,8.2,-10.1,46.9,4,2688,49
1194.602,8.2,-10.12,45.5,4,2685,49
1194.614,8.2,-10.08,44.5,4,2686,49
1194.636,8.2,-9.98,42.9,4,2685,49
1194.648,8.2,-9.67,42.4,4,2688,49
1194.671,8.2,-9.56,41.9,4,2686,49
1194.694,8.2,-9.69,41.2,4,2688,49
1194.698,8.2,-9.74,40.7,4,2686,49
1194.71,8.2,-9.73,40,4,2685,49
1194.728,8.6,-9.64,39.8,4,2685,49
1194.743,8.6,-9.32,39.1,4,2685,49
1194.765,8.6,-9.33,38.1,4,2685,49
1194.787,8.6,-9.39,37.9,4,2688,49
1194.799,8.6,-9.44,37.4,4,2691,49
1194.822,8.6,-9.43,37.1,4,2691,49
1194.846,8.6,-9.11,36.9,4,2687,49
1194.858,8.6,-9,36.4,4,2685,49
1194.87,8.6,-9.07,36.4,4,2684,49
1194.888,8.6,-9.14,36.2,4,2686,49
1194.9,8.6,-9.23,35.7,4,2686,49
1194.929,8.6,-9.16,35,4,2684,49
1194.942,8.6,-8.73,34.3,4,2688,49
1194.964,8.6,-8.59,34.1,4,2685,49
1194.969,8.6,-8.62,33.8,4,2688,49
1194.981,8.6,-8.69,33.3,4,2689,49
1195.002,8.6,-8.72,32.9,4,2692,49
1195.026,8.6,-8.55,32.6,4,2687,49
1195.042,8.6,-8.17,32.4,4,2686,49
1195.057,8.6,-8.15,32.1,4,2688,49
1195.069,8.6,-8.17,32.1,4,2687,49
1195.098,8.6,-8.14,31.9,4,2684,49
1195.1,8.6,-8.1,31.9,4,2686,49
1195.112,8.6,-7.88,31.9,4,2692,49
1195.124,8.6,-7.72,31.9,4,2690,49
1195.142,8.6,-7.65,32.1,4,2696,49
1195.165,8.2,-7.76,32.4,4,2691,49
1195.176,8.2,-7.75,32.9,4,2694,49
1195.199,8.2,-7.64,33.3,4,2692,49
1195.222,8.2,-7.5,33.6,4,2688,49
1195.234,7.8,-7.41,33.8,4,2689,49
1195.257,7.5,-7.48,34.1,4,2690,49
1195.269,7.5,-7.53,34.1,4,2694,49
1195.292,7.1,-7.51,34.5,4,2695,49
1195.319,7.1,-7.51,35,4,2692,49
1195.323,7.1,-7.51,35.7,4,2695,49
1195.345,7.1,-7.6,36.4,4,2688,49
1195.357,7.1,-7.73,36.9,4,2691,49
1195.38,7.1,-7.82,37.4,4,2692,49
1195.392,7.1,-7.81,37.9,4,2688,49
1195.404,7.1,-7.79,38.1,4,2692,49
1195.427,7.1,-7.74,38.1,4,2695,49
1195.452,7.1,-7.86,38.3,4,2696,49
1195.464,7.1,-8,38.6,4,2697,49
1195.482,7.5,-8.01,38.6,4,2694,49
1195.499,7.5,-8.01,38.6,4,2696,49
1195.511,7.5,-7.97,38.6,4,2693,49
1195.536,7.1,-7.92,38.3,4,2691,49
1195.54,7.1,-8.04,38.3,4,2694,49
1195.552,7.1,-8.1,38.3,4,2696,49
1195.588,7.1,-8.1,38.1,4,2696,49
1195.602,7.5,-8.04,38.1,4,2693,49
1195.614,7.5,-7.99,37.9,4,2693,49
1195.626,7.5,-8.03,37.9,4,2696,49
1195.648,7.5,-8.12,37.9,4,2695,49
1195.664,7.5,-8.15,37.9,4,2694,49
1195.686,7.5,-8.09,37.9,4,2693,49
1195.7,7.5,-8.02,37.9,4,2694,49
1195.722,7.8,-7.95,37.6,4,2693,49
1195.735,7.8,-8.07,37.6,4,2696,49
1195.763,8.2,-8.08,37.4,4,2697,49
1195.775,8.6,-7.98,36.9,4,2697,49
1195.787,8.6,-7.87,36.4,4,2695,49
1195.809,9,-7.76,36,4,2697,49
1195.842,9.4,-7.54,35,4,2698,49
1195.844,9.4,-7.51,34.3,4,2696,49
1195.866,9.8,-7.45,33.1,4,2698,49
1195.888,9.8,-7.32,32.6,4,2696,49
1195.911,10.6,-6.87,31.2,4,2698,49
1195.923,11,-6.76,30.2,4,2700,49
1195.935,11.4,-6.75,29.8,4,2702,49
1195.95,11.8,-6.68,28.8,4,2702,49
1195.968,11.8,-6.45,28.1,4,2698,49
1195.99,12.2,-6.27,27.4,4,2698,49
1196.002,12.5,-6.04,26.9,4,2702,49
1196.014,12.9,-5.64,26.2,4,2702,49
1196.042,13.7,-5.7,25.7,4,2705,49
1196.062,13.7,-5.65,25.2,4,2703,49
1196.074,14.1,-5.38,25,4,2706,49
1196.096,14.5,-4.92,24.5,4,2706,49
1196.108,14.5,-4.65,24.1,4,2703,49
1196.132,14.5,-4.56,23.8,4,2703,49
1196.145,14.5,-4.59,23.6,4,2703,49
1196.156,14.5,-4.54,23.3,4,2707,49
1196.169,14.5,-4.34,23.3,4,2711,49
1196.204,14.5,-4.2,23.3,4,2708,49
1196.208,14.5,-3.87,23.3,4,2711,49
1196.22,14.5,-3.78,23.6,4,2709,50
1196.243,14.5,-3.95,23.6,4,2708,50
1196.259,14.5,-3.99,23.8,4,2705,50
1196.272,14.5,-3.89,23.8,4,2709,50
1196.3,14.1,-3.85,23.6,4,2712,50
1196.303,14.1,-3.71,23.8,4,2712,50
1196.325,13.7,-3.44,23.8,4,2709,50
1196.337,13.3,-3.61,23.8,4,2715,50
1196.349,13.3,-3.71,24.1,4,2713,50
1196.372,13.3,-3.74,24.3,4,2716,50
1196.384,13.3,-3.73,24.3,4,2712,50
1196.406,13.3,-3.57,24.5,4,2713,50
1196.434,13.3,-3.46,24.5,4,2714,50
1196.438,13.3,-3.59,24.8,4,2710,50
