Time (sec),Accel. Position (%),Boost (PSI),Fuel Economy (MPG),Gear Position (Gear),RPM (RPM),Vehicle Speed (mph)
1193.745,9.4,-4.39,40.5,6,2517,67
1193.768,9.4,-4.65,40.2,6,2515,67
1193.781,9.4,-4.67,40.5,6,2512,67
1193.8,9.4,-4.54,40.5,6,2513,67
1193.805,9.4,-4.38,40.2,6,2513,67
1193.819,9.4,-4.56,40.2,6,2517,67
1193.836,9.4,-4.64,40.2,6,2517,67
1193.85,9.4,-4.58,40.2,6,2516,67
1193.862,9.4,-4.39,40.2,6,2514,67
1193.885,9.4,-4.59,40.5,6,2511,67
1193.897,9.4,-4.65,40.5,6,2510,67
1193.914,9.4,-4.53,40.2,6,2510,67
1193.936,9.4,-4.34,40.2,6,2511,67
1193.961,9.4,-4.53,40.2,6,2512,67
1193.965,9.4,-4.62,40.2,6,2515,67
1193.977,9.4,-4.45,40.2,6,2510,67
1194.002,9.4,-4.36,40.2,6,2511,67
1194.014,9.4,-4.59,40.2,6,2513,67
1194.026,9.4,-4.59,40.2,6,2514,67
1194.049,9.4,-4.48,40.2,6,2513,67
1194.072,9.4,-4.47,40.2,6,2515,67
1194.083,9.4,-4.61,40.5,6,2511,67
1194.112,9.4,-4.47,40.2,6,2511,67
1194.124,9.4,-4.27,40.2,6,2510,67
1194.135,9.4,-4.55,40.2,6,2513,67
1194.147,9.4,-4.56,40.2,6,2515,67
1194.171,9.4,-4.46,40.2,6,2511,67
1194.191,9.4,-4.3,40,6,2514,67
1194.203,9.4,-4.55,40,6,2513,67
1194.214,9.4,-4.56,40,6,2509,67
1194.226,9.4,-4.24,40,6,2513,67
1194.252,9.4,-4.27,40,6,2514,67
1194.264,9.4,-4.57,39.8,6,2510,67
1194.279,9.4,-4.48,39.8,6,2513,67
1194.292,9.4,-4.28,40,6,2511,67
1194.314,9.4,-4.43,39.8,6,2509,67
1194.331,9.4,-4.51,39.8,6,2509,67
1194.346,9.4,-4.24,39.5,6,2513,67
1194.38,9.4,-4.25,39.5,6,2513,67
1194.391,9.4,-4.5,39.5,6,2513,67
1194.415,9.8,-4.47,39.5,6,2509,67
1194.429,9.8,-4.21,39.3,6,2510,67
1194.445,9.8,-4.34,39.3,6,2513,67
1194.457,9.8,-4.43,39.1,6,2513,67
1194.47,9.8,-4.09,39.1,6,2513,67
1194.495,9.8,-4.14,39.1,6,2512,67
1194.509,9.8,-4.36,38.8,6,2513,67
1194.521,9.8,-4.34,38.6,6,2511,67
1194.543,9.8,-4.04,38.6,6,2513,67
1194.555,9.8,-4.35,38.3,6,2512,67
1194.582,9.8,-4.34,38.6,6,2513,67
1194.609,9.8,-4.01,38.3,6,2509,67
1194.635,9.8,-3.99,38.1,6,2510,67
1194.639,9.8,-4.23,38.1,6,2513,67
1194.651,10.2,-4.14,38.1,6,2514,67
1194.685,10.2,-4.04,37.9,6,2511,67
1194.699,10.2,-4.24,37.9,6,2513,67
1194.716,10.2,-4.12,37.9,6,2512,67
1194.728,10.2,-3.9,37.6,6,2512,67
1194.754,10.2,-4.11,37.6,6,2510,67
1194.766,10.2,-4.17,37.6,6,2514,67
1194.794,10.2,-3.9,37.4,6,2515,67
1194.795,10.2,-3.92,37.4,6,2511,67
1194.807,10.2,-4.13,37.4,6,2510,67
1194.822,10.6,-4.07,37.4,6,2513,67
1194.851,10.6,-3.85,37.4,6,2511,67
1194.871,11,-4.02,37.1,6,2515,67
1194.893,11,-4.05,37.1,6,2509,67
1194.905,11.4,-3.78,36.9,6,2509,67
1194.929,11.4,-3.8,36.7,6,2513,67
1194.953,11.4,-3.9,36.4,6,2513,67
1194.965,11.4,-3.87,36.2,6,2511,67
1194.977,11.4,-3.54,36.2,6,2510,67
1194.999,11.4,-3.82,36,6,2513,67
1195.011,11.4,-3.8,36,6,2513,67
1195.043,11.8,-3.67,36,6,2511,67
1195.059,11.8,-3.68,35.7,6,2513,67
1195.074,11.8,-3.71,35.7,6,2511,67
1195.086,11.8,-3.59,35.7,6,2513,67
1195.116,11.8,-3.43,35.5,6,2511,67
1195.118,11.8,-3.57,35.5,6,2513,67
1195.126,11.8,-3.61,35.5,6,2514,67
1195.139,11.8,-3.5,35.5,6,2513,67
1195.161,11.8,-3.3,35.2,6,2513,67
1195.183,11.8,-3.6,35.2,6,2515,67
1195.2,11.8,-3.48,35.5,6,2511,67
1195.212,11.8,-3.3,35.2,6,2513,67
1195.233,11.8,-3.3,35.2,6,2513,67
1195.245,11.8,-3.46,35.2,6,2511,67
1195.257,11.8,-3.48,35.2,6,2513,67
1195.28,11.8,-3.3,35.2,6,2511,67
1195.292,11.8,-3.45,35.2,6,2511,67
1195.305,11.8,-3.54,35.2,6,2510,67
1195.327,11.8,-3.27,35.2,6,2513,67
1195.349,11.8,-3.2,35.2,6,2511,67
1195.369,11.8,-3.47,35.2,6,2511,67
1195.381,11.8,-3.48,35.2,6,2513,67
1195.393,11.8,-3.35,35.2,6,2513,67
1195.411,11.8,-3.16,35.2,6,2511,67
1195.427,11.8,-3.43,35.2,6,2511,67
1195.453,11.8,-3.42,35.2,6,2514,67
1195.474,11.8,-3.11,35.2,6,2514,67
1195.486,11.8,-3.43,35.2,6,2513,67
1195.511,11.4,-3.47,35.2,6,2512,67
1195.515,11.8,-3.34,35.2,6,2515,67
1195.527,11.4,-3.2,35.2,6,2512,67
1195.555,11.4,-3.36,35.2,6,2511,67
1195.567,11.4,-3.34,35,6,2515,67
1195.579,11.4,-3.16,35,6,2514,67
1195.591,11.4,-3.17,35.2,6,2516,67
1195.613,11.4,-3.35,35,6,2516,67
1195.634,11.4,-3.35,35,6,2513,67
1195.646,11.4,-3.17,35,6,2515,67
1195.671,11.4,-3.34,35,6,2515,67
1195.675,11.4,-3.44,35,6,2513,67
1195.687,11.4,-3.46,35,6,2516,67
1195.711,11.4,-3.19,35,6,2515,67
1195.734,11.4,-3.41,35,6,2514,67
1195.757,11.4,-3.42,35,6,2515,67
1195.77,11.4,-3.13,35,6,2513,67
1195.782,11.4,-3.2,34.8,6,2515,67
1195.804,11.4,-3.45,34.8,6,2511,67
1195.816,11.4,-3.32,35,6,2511,67
1195.84,11.4,-3.11,34.8,6,2514,67
1195.863,11.4,-3.42,34.8,6,2515,67
1195.868,11.4,-3.43,34.8,6,2516,67
1195.88,11.4,-3.31,34.8,6,2515,67
1195.91,11.4,-3.17,34.8,6,2516,67
1195.922,11.4,-3.44,34.8,6,2513,67
1195.945,11.4,-3.31,34.8,6,2513,67
1195.959,11.4,-3.14,34.8,6,2514,67
1195.971,11.4,-3.33,34.8,6,2515,67
1196,11.4,-3.35,34.8,6,2516,67
1196.031,11.4,-3.11,34.8,6,2516,67
1196.042,11.4,-3.15,34.8,6,2516,67
1196.064,11.4,-3.4,34.8,6,2513,67
1196.076,11.4,-3.25,34.8,6,2515,67
1196.101,11.4,-3.23,34.8,6,2515,67
1196.105,11.4,-3.46,34.8,6,2516,67
1196.117,11.4,-3.45,34.8,6,2514,67
1196.143,11.4,-3.16,34.8,6,2516,67
1196.155,11.4,-3.24,34.8,6,2515,67
1196.169,11.4,-3.36,34.8,6,2511,67
1196.181,11.4,-3.41,34.8,6,2515,67
1196.203,11.4,-3.12,34.8,6,2513,67
1196.215,11.4,-3.18,34.8,6,2511,67
1196.243,11.4,-3.42,34.8,6,2513,67
1196.255,11.4,-3.29,34.8,6,2513,67
1196.266,11.4,-3.14,34.8,6,2513,67
1196.289,11.4,-3.38,34.8,6,2514,67
1196.301,11.4,-3.45,35,6,2515,67
1196.313,11.4,-3.15,35,6,2513,67
1196.325,11.4,-3.16,34.8,6,2515,67
1196.349,11.4,-3.37,35,6,2518,67
1196.371,11.4,-3.33,35,6,2514,67
1196.383,11.4,-3.16,35,6,2515,67
1196.4,11.4,-3.15,35,6,2517,67
1196.411,11.4,-3.46,35,6,2514,67
1196.433,11.4,-3.42,35,6,2517,67
1196.445,11.4,-3.26,35,6,2513,67
1196.457,11.4,-3.1,35,6,2516,67
1196.479,11.4,-3.44,35,6,2518,67
1196.491,11.4,-3.42,35,6,2520,67
1196.513,11.4,-3.31,35,6,2515,67
1196.533,11.4,-3.22,35,6,2513,67
1196.545,11.4,-3.39,34.8,6,2516,67
1196.556,11.4,-3.3,35,6,2515,67
1196.579,11.4,-3.13,35,6,2515,67
1196.591,11.4,-3.36,35,6,2513,67
1196.613,11.4,-3.45,35,6,2517,67
1196.633,11.4,-3.14,35,6,2515,67
1196.645,11.4,-3.15,34.8,6,2517,67
1196.657,11.4,-3.35,34.8,6,2517,67
1196.683,11.4,-3.32,35,6,2515,67
1196.695,11.4,-3.15,35,6,2513,67
1196.707,11.4,-3.35,34.8,6,2516,67
1196.72,11.4,-3.44,34.8,6,2518,67
1196.742,11.4,-3.4,34.8,6,2518,67
1196.756,11,-3.25,34.8,6,2516,67
1196.779,11,-3.31,34.8,6,2517,67
1196.798,11,-3.42,35,6,2513,67
1196.812,11,-3.17,35,6,2515,67
1196.843,11,-3.26,35,6,2515,67
1196.855,11,-3.45,35,6,2515,67
1196.878,11,-3.31,35,6,2516,67
1196.891,11,-3.15,35,6,2515,67
1196.903,11,-3.41,35,6,2515,67
1196.934,11,-3.38,35,6,2519,67
1196.956,11,-3.22,35,6,2517,67
1196.979,11,-3.45,35,6,2519,67
1196.991,11,-3.37,35,6,2519,67
1197.014,11,-3.19,35,6,2517,67
1197.034,11,-3.37,35,6,2515,67
1197.046,11,-3.49,35,6,2518,67
1197.071,11,-3.28,35,6,2515,67
1197.075,11,-3.16,35,6,2517,67
1197.087,11,-3.48,35,6,2517,67
1197.11,11,-3.46,35.2,6,2519,67
1197.133,11,-3.21,35.2,6,2519,67
1197.159,11,-3.3,35.2,6,2517,67
1197.171,11,-3.5,35.2,6,2517,67
1197.189,11,-3.38,35.2,6,2521,67
1197.201,11,-3.29,35.2,6,2517,67
1197.213,11,-3.45,35.2,6,2517,67
1197.235,11,-3.53,35.5,6,2521,67
1197.249,11,-3.22,35.5,6,2517,67
1197.267,11,-3.2,35.2,6,2519,67
1197.279,11,-3.41,35.5,6,2523,67
1197.291,11,-3.41,35.5,6,2520,67
1197.314,10.6,-3.24,35.5,6,2520,67
1197.329,10.6,-3.42,35.5,6,2519,67
1197.344,10.6,-3.53,35.5,6,2516,67
1197.356,10.6,-3.53,35.5,6,2517,67
1197.368,10.6,-3.38,35.5,6,2519,67
1197.385,10.6,-3.25,35.5,6,2519,67
1197.396,10.6,-3.51,35.5,6,2515,67
1197.429,10.6,-3.54,35.7,6,2518,67
1197.455,10.6,-3.25,35.7,6,2515,67
1197.467,10.6,-3.33,35.7,6,2517,67
1197.479,10.6,-3.59,35.7,6,2519,67
1197.502,10.2,-3.46,35.7,6,2520,67
1197.525,10.2,-3.35,36,6,2519,67
1197.537,10.6,-3.64,36,6,2517,67
1197.549,10.2,-3.55,36,6,2519,67
1197.566,10.6,-3.32,36,6,2521,67
1197.589,10.6,-3.56,36,6,2523,67
1197.614,10.6,-3.61,36,6,2518,67
1197.626,10.2,-3.35,36,6,2517,67
1197.638,10.2,-3.51,36,6,2521,67
1197.653,10.2,-3.66,36,6,2522,67
1197.665,10.2,-3.66,36.2,6,2519,67
1197.693,10.2,-3.33,36.2,6,2519,67
1197.705,10.2,-3.35,36,6,2519,67
1197.728,10.2,-3.64,36.2,6,2516,67
1197.74,10.2,-3.56,36.2,6,2520,67
1197.753,10.2,-3.38,36.2,6,2521,67
1197.775,10.2,-3.61,36.2,6,2521,67
1197.787,10.2,-3.66,36.2,6,2516,67
1197.815,10.2,-3.38,36.2,6,2517,67
1197.837,10.2,-3.58,36.2,6,2518,67
1197.854,10.2,-3.68,36.2,6,2520,67
1197.869,10.2,-3.5,36.2,6,2519,67
1197.893,10.2,-3.41,36.2,6,2515,67
1197.905,10.2,-3.69,36.2,6,2516,67
1197.928,10.2,-3.65,36.2,6,2520,67
1197.941,10.2,-3.43,36.2,6,2517,67
1197.953,10.2,-3.57,36.2,6,2519,67
1197.984,10.2,-3.74,36.2,6,2517,67
1197.996,10.2,-3.61,36.2,6,2517,67
1198.02,9.8,-3.49,36.2,6,2521,67
1198.025,9.8,-3.65,36.2,6,2518,67
1198.036,10.2,-3.63,36.2,6,2523,67
1198.06,9.8,-3.44,36.2,6,2521,67
1198.082,9.8,-3.68,36.4,6,2520,67
1198.094,9.8,-3.75,36.4,6,2517,67
1198.117,9.8,-3.66,36.4,6,2517,67
1198.129,9.8,-3.48,36.4,6,2519,67
1198.151,9.8,-3.68,36.4,6,2519,67
1198.163,9.8,-3.78,36.4,6,2521,67
1198.176,9.8,-3.63,36.4,6,2518,67
1198.207,9.8,-3.64,36.4,6,2518,67
1198.212,9.8,-3.75,36.7,6,2518,67
1198.229,9.8,-3.78,36.7,6,2522,67
1198.241,9.8,-3.52,36.7,6,2521,67
1198.264,9.8,-3.62,36.9,6,2519,67
1198.279,9.8,-3.84,36.9,6,2521,67
1198.301,9.8,-3.78,36.9,6,2519,67
1198.321,9.8,-3.6,36.9,6,2519,67
1198.333,9.8,-3.89,36.9,6,2521,67
1198.345,9.8,-3.97,36.9,6,2520,67
1198.368,9.8,-3.9,36.9,6,2519,67
1198.391,9.8,-3.7,36.9,6,2521,67
1198.395,9.8,-3.9,36.9,6,2522,67
1198.407,9.8,-3.95,37.1,6,2519,67
1198.422,9.8,-3.84,37.1,6,2521,67
1198.449,9.8,-3.72,37.1,6,2520,67
1198.461,9.8,-3.99,37.1,6,2520,67
1198.473,9.8,-3.98,37.1,6,2517,67
1198.495,9.8,-3.71,37.1,6,2520,67
1198.517,9.8,-3.72,37.1,6,2521,67
1198.531,9.4,-4.02,37.4,6,2519,67
1198.546,9.4,-3.92,37.4,6,2519,67
1198.568,9.4,-3.81,37.4,6,2520,67
1198.594,9.4,-4.03,37.6,6,2521,67
1198.609,9.4,-4,37.6,6,2517,67
1198.622,9.4,-3.82,37.9,6,2517,67
1198.645,9.4,-4.05,38.1,6,2516,67
1198.657,9.4,-4.09,37.9,6,2520,67
1198.679,9.4,-3.92,38.1,6,2517,67
1198.691,9.4,-3.87,38.1,6,2517,67
1198.714,9.4,-4.18,38.1,6,2520,67
1198.726,9.4,-4.16,38.1,6,2521,67
1198.748,9.4,-4.03,38.3,6,2518,67
1198.761,9.4,-4.05,38.3,6,2516,67
1198.773,9.4,-4.22,38.6,6,2519,67
1198.795,9.4,-4.1,38.6,6,2516,67
1198.807,9.4,-4,38.6,6,2518,67
1198.827,9.4,-4.16,38.6,6,2517,67
1198.85,9.4,-4.19,38.6,6,2520,67
1198.872,9.4,-4.12,38.6,6,2515,67
1198.884,9.4,-3.97,38.8,6,2515,67
1198.906,9.4,-4.26,38.8,6,2519,67
1198.929,9.4,-4.16,39.1,6,2519,67
1198.93,9.4,-3.97,39.1,6,2517,67
1198.953,9.4,-4.17,39.1,6,2519,67
1198.964,9.4,-4.31,39.3,6,2519,67
1198.976,9,-4.3,39.5,6,2519,67
1199,9,-4.15,39.5,6,2518,67
1199.011,9,-4.24,39.8,6,2519,67
1199.023,9,-4.43,40,6,2515,67
1199.046,9,-4.36,40.2,6,2519,67
1199.075,9,-4.24,40.2,6,2519,67
1199.076,9,-4.37,40.5,6,2516,67
1199.089,9,-4.6,40.5,6,2517,67
1199.102,9,-4.49,40.5,6,2519,67
1199.128,9,-4.34,40.5,6,2515,67
1199.151,9,-4.61,40.5,6,2516,67
1199.155,9,-4.63,40.5,6,2519,67
1199.167,9,-4.37,40.5,6,2516,67
1199.182,9,-4.43,40.5,6,2517,67
1199.205,9,-4.61,40.5,6,2519,67
1199.217,9,-4.65,40.5,6,2515,67
1199.239,9,-4.4,40.5,6,2519,67
1199.27,9,-4.37,40.5,6,2518,67
1199.282,9,-4.68,40.7,6,2516,67
1199.294,9,-4.54,40.5,6,2516,67
1199.318,9,-4.42,40.7,6,2515,67
1199.331,9,-4.68,40.5,6,2517,67
1199.343,9,-4.67,40.5,6,2521,67
1199.369,9,-4.4,40.5,6,2516,67
1199.391,9,-4.69,40.5,6,2515,67
1199.403,9,-4.71,40.5,6,2512,67
1199.426,9,-4.42,40.5,6,2517,67
1199.437,9,-4.47,40.5,6,2515,67
1199.46,9,-4.62,40.5,6,2513,67
1199.48,9,-4.63,40.5,6,2515,67
1199.492,9,-4.45,40.7,6,2513,67
1199.509,9,-4.62,40.5,6,2512,67
1199.524,9,-4.71,40.5,6,2513,67
1199.536,9,-4.61,40.5,6,2514,67
1199.558,9,-4.41,40.5,6,2513,67
1199.56,9,-4.42,40.5,6,2515,67
1199.572,9,-4.63,40.5,6,2513,67
1199.584,9,-4.68,40.5,6,2515,67
1199.606,9,-4.54,40.5,6,2512,67
1199.622,9,-4.46,40.5,6,2514,67
1199.636,9,-4.67,40.5,6,2512,67
1199.653,9,-4.68,40.7,6,2515,67
1199.665,9,-4.47,40.7,6,2513,67
1199.691,9,-4.59,40.7,6,2512,67
1199.707,9,-4.74,40.7,6,2513,67
1199.733,9,-4.6,40.7,6,2514,67
1199.745,9,-4.39,40.5,6,2513,67
1199.761,9,-4.67,40.5,6,2512,67
1199.775,9,-4.7,40.7,6,2513,67
1199.802,9,-4.44,40.5,6,2510,67
1199.814,9,-4.46,40.5,6,2512,67
1199.826,9,-4.74,40.5,6,2511,67
1199.85,9,-4.61,40.7,6,2511,67
1199.862,9,-4.42,40.5,6,2512,67
1199.884,9,-4.67,40.5,6,2515,67
1199.906,9,-4.76,40.5,6,2515,67
1199.917,9,-4.47,40.5,6,2511,67
1199.944,9,-4.45,40.5,6,2510,67
1199.946,9,-4.62,40.5,6,2514,67
1199.958,9,-4.61,40.7,6,2511,67
1199.972,9,-4.48,40.7,6,2513,67
1200,9,-4.48,40.7,6,2513,67
1200.018,9,-4.71,40.7,6,2512,67
1200.025,9,-4.7,40.7,6,2509,67
1200.04,9,-4.46,40.7,6,2513,67
1200.062,9,-4.57,40.7,6,2511,67
1200.074,9,-4.67,40.7,6,2509,67
1200.096,9,-4.71,40.7,6,2511,67
1200.122,9,-4.47,41,6,2510,67
1200.126,9,-4.57,40.7,6,2509,67
1200.139,9,-4.69,40.7,6,2511,67
1200.17,9,-4.57,40.7,6,2512,67
1200.189,9,-4.43,40.7,6,2511,67
1200.201,9,-4.73,41,6,2507,67
1200.213,9,-4.61,40.7,6,2509,67
1200.235,9,-4.45,41,6,2509,67
1200.247,9,-4.68,40.7,6,2509,67
1200.264,9,-4.69,41,6,2506,67
1200.278,9,-4.46,41,6,2509,67
1200.293,9,-4.54,41,6,2504,67
1200.316,9,-4.69,41,6,2504,67
1200.328,9,-4.59,41,6,2508,67
1200.351,9,-4.42,41,6,2505,67
1200.371,9,-4.47,41,6,2504,67
1200.393,9,-4.62,41.2,6,2505,67
1200.405,9,-4.43,41.2,6,2503,67
1200.427,9,-4.65,41,6,2507,67
1200.439,9,-4.69,41.2,6,2507,67
1200.461,9,-4.61,41.2,6,2507,67
1200.473,9,-4.44,41.2,6,2507,67
1200.499,9,-4.66,41.2,6,2507,67
1200.524,9,-4.63,41.4,6,2503,67
1200.525,9,-4.44,41.4,6,2504,67
1200.537,9,-4.44,41.2,6,2507,67
1200.551,9,-4.68,41.2,6,2507,67
1200.574,9,-4.6,41.4,6,2506,67
1200.589,9,-4.43,41.4,6,2504,67
1200.611,9,-4.43,41.4,6,2500,67
1200.633,9,-4.72,41.4,6,2502,67
1200.645,9,-4.62,41.4,6,2503,67
1200.657,9,-4.41,41.4,6,2505,67
1200.671,9,-4.58,41.4,6,2503,67
1200.693,9,-4.63,41.4,6,2503,67
1200.717,9,-4.45,41.4,6,2503,67
1200.729,9,-4.65,41.4,6,2503,67
1200.751,9,-4.7,41.4,6,2499,67
1200.763,9,-4.47,41.7,6,2502,67
1200.775,9,-4.44,41.4,6,2499,67
1200.804,9,-4.76,41.4,6,2498,67
1200.816,9,-4.69,41.4,6,2503,67
1200.841,9,-4.47,41.4,6,2503,67
1200.845,9,-4.62,41.4,6,2499,67
1200.857,9,-4.71,41.4,6,2499,67
1200.882,9,-4.62,41.4,6,2499,67
1200.894,9,-4.48,41.4,6,2497,67
1200.905,9,-4.68,41.4,6,2497,67
1200.931,9,-4.75,41.4,6,2500,67
1200.943,9,-4.44,41.2,6,2497,66
1200.955,9,-4.45,41.2,6,2496,66
1200.967,9,-4.65,41.2,6,2499,66
1200.989,9,-4.65,41.2,6,2495,66
1201.012,9,-4.51,41.2,6,2498,66
1201.033,9,-4.69,41.2,6,2497,66
1201.045,9,-4.78,41.2,6,2499,66
1201.057,9,-4.69,41.2,6,2496,66
1201.079,9,-4.49,41.2,6,2499,66
1201.1,9,-4.67,41.2,6,2499,66
1201.112,9,-4.69,41.2,6,2496,66
1201.124,9,-4.51,41.2,6,2499,66
1201.146,9,-4.53,41.2,6,2496,66
1201.172,9,-4.75,41.2,6,2495,66
1201.177,9,-4.64,41.2,6,2495,66
1201.191,9,-4.47,41.2,6,2497,66
1201.219,9,-4.73,41.2,6,2497,66
1201.239,9,-4.66,41.2,6,2493,66
1201.251,9,-4.51,41.2,6,2496,66
1201.273,9,-4.69,41.2,6,2495,66
1201.284,9,-4.76,41.2,6,2495,66
1201.297,9,-4.64,41.2,6,2491,66
1201.311,9,-4.47,41.2,6,2495,66
1201.333,9,-4.74,41.2,6,2494,66
1201.348,9,-4.66,41.2,6,2491,66
1201.366,9,-4.47,41.2,6,2491,66
1201.393,9,-4.74,41.2,6,2494,66
1201.414,9,-4.73,41.4,6,2493,66
1201.426,9,-4.49,41.4,6,2490,66
1201.456,9,-4.45,41.4,6,2491,66
1201.458,9,-4.75,41.2,6,2493,66
1201.475,9,-4.59,41.4,6,2490,66
1201.493,9,-4.61,41.4,6,2487,66
1201.505,9,-4.72,41.7,6,2487,66
1201.537,9,-4.52,41.7,6,2487,66
1201.553,9,-4.64,41.4,6,2485,66
1201.565,9,-4.77,41.7,6,2489,66
1201.593,9,-4.74,41.7,6,2486,66
1201.616,9,-4.81,41.4,6,2486,66
1201.64,9,-4.93,41.7,6,2487,66
1201.644,9,-4.84,41.7,6,2487,66
1201.657,9,-4.67,41.7,6,2485,66
1201.679,9,-4.87,41.7,6,2483,66
1201.692,9,-4.93,41.7,6,2487,66
1201.722,9,-4.65,41.7,6,2485,66
1201.734,9,-4.71,41.4,6,2487,66
1201.749,9,-4.98,41.4,6,2481,66
1201.767,9,-4.86,41.7,6,2481,66
1201.779,9,-4.69,41.7,6,2485,66
1201.802,9,-4.76,41.7,6,2485,66
1201.806,9,-4.94,41.7,6,2485,66
1201.82,9,-4.86,41.7,6,2485,66
1201.835,9,-4.73,41.7,6,2485,66
1201.858,9,-4.99,41.7,6,2481,66
1201.871,9,-4.99,41.7,6,2484,66
1201.883,9,-4.84,41.9,6,2481,66
1201.915,9,-4.85,41.7,6,2483,66
1201.928,9,-4.91,41.9,6,2483,66
1201.96,9,-4.71,41.7,6,2479,66
1201.979,9,-4.93,41.9,6,2479,66
1201.991,9,-4.98,41.9,6,2481,66
1202.013,9,-4.72,41.9,6,2483,66
1202.025,9,-4.96,41.9,6,2483,66
1202.049,9,-5,41.9,6,2479,66
1202.071,9,-4.74,41.9,6,2482,66
1202.075,9,-4.82,41.9,6,2479,66
1202.088,9,-4.94,41.7,6,2477,66
1202.102,9,-4.82,41.7,6,2480,66
1202.129,9,-4.72,41.7,6,2478,66
1202.151,9,-4.86,41.9,6,2477,66
1202.155,9,-4.99,41.9,6,2481,66
1202.167,9,-4.72,42.1,6,2477,66
1202.183,9,-4.7,41.9,6,2473,66
1202.208,9,-4.97,41.9,6,2474,66
1202.22,9,-4.86,42.1,6,2474,66
1202.232,9,-4.69,41.9,6,2477,66
1202.254,9,-4.93,42.1,6,2474,66
1202.281,9,-4.94,42.1,6,2475,66
1202.293,9,-4.71,42.1,6,2471,66
1202.305,9,-4.81,42.1,6,2471,66
1202.329,9,-4.95,42.1,6,2474,66
1202.336,9,-4.83,41.7,6,2471,66
1202.364,9,-4.77,41.7,6,2473,66
1202.376,9,-4.94,41.7,6,2473,66
1202.392,9,-4.86,41.7,6,2469,66
1202.404,9,-4.71,41.7,6,2471,66
1202.416,9,-4.75,41.7,6,2471,66
1202.438,9,-4.92,41.4,6,2468,66
1202.466,9,-4.67,41.4,6,2471,66
1202.47,9,-4.71,41.4,6,2470,66
1202.492,9,-4.94,41.4,6,2471,66
1202.517,9,-4.94,41.4,6,2469,66
1202.535,9,-4.71,41.4,6,2466,66
1202.547,9,-4.99,41.2,6,2470,66
1202.559,9,-4.87,41.2,6,2467,66
1202.571,9,-4.67,41.2,6,2470,66
1202.583,9,-4.65,41.4,6,2468,66
1202.605,9,-4.9,41.2,6,2470,66
1202.629,9,-4.77,41.2,6,2470,66
1202.641,9,-4.84,41.2,6,2468,66
1202.659,9,-4.95,41.2,6,2467,66
1202.671,9,-4.87,41.2,6,2466,66
1202.683,9,-4.7,41.4,6,2462,66
1202.695,9,-4.71,41.2,6,2463,66
1202.711,9,-4.94,41.2,6,2462,66
1202.728,9,-4.84,41.2,6,2462,66
1202.753,9,-4.71,41.2,6,2465,66
1202.769,9,-4.94,41.2,6,2461,66
1202.781,9,-4.96,41.2,6,2461,66
1202.803,9,-4.71,41.2,6,2461,66
1202.815,9,-4.85,41.2,6,2460,66
1202.828,9,-4.95,41.2,6,2463,66
1202.854,9,-4.73,41.2,6,2461,66
1202.866,9,-4.79,41.2,6,2459,66
1202.888,9,-4.94,41.2,6,2461,66
1202.901,9,-4.79,41.4,6,2458,66
1202.913,9,-4.68,41.4,6,2457,66
1202.935,9,-4.93,41.2,6,2461,66
1202.953,9,-4.86,41.4,6,2458,66
1202.965,9,-4.7,41.4,6,2460,66
1202.977,9,-4.73,41.4,6,2458,66
1203,9,-4.92,41.4,6,2456,66
1203.012,9,-4.8,41.4,6,2459,66
1203.034,9,-4.68,41.4,6,2460,66
1203.046,9,-4.94,41.2,6,2459,66
1203.07,9,-4.66,41.2,6,2455,66
1203.088,9,-4.66,41.2,6,2455,66
1203.101,9,-4.91,41.2,6,2453,66
1203.115,9,-4.77,41.4,6,2454,66
1203.142,9,-4.65,41.2,6,2454,66
1203.154,9,-4.9,41.2,6,2456,66
1203.167,9,-4.84,41.2,6,2454,66
1203.189,9,-4.68,41.2,6,2456,66
1203.202,9,-4.67,41.2,6,2454,66
1203.214,9,-4.89,41.2,6,2450,66
1203.226,9,-4.76,41.2,6,2452,66
1203.254,9,-4.67,41.2,6,2452,66
1203.277,9,-4.82,41.2,6,2451,66
1203.293,9,-4.64,40.7,6,2449,65
1203.305,9,-4.69,41,6,2448,65
1203.317,9,-4.87,41,6,2452,65
1203.329,9,-4.89,41,6,2448,65
1203.354,9,-4.66,40.7,6,2450,65
1203.366,9,-4.83,41,6,2450,65
1203.389,9,-4.93,41,6,2448,65
1203.409,9,-4.6,41,6,2450,65
1203.421,9,-4.57,41,6,2448,65
1203.433,9,-4.84,41,6,2446,65
1203.456,9,-4.68,40.7,6,2449,65
1203.483,9,-4.82,40.7,6,2448,65
1203.487,9,-4.88,41,6,2446,65
1203.5,9,-4.75,40.7,6,2444,65
1203.53,9,-4.71,40.7,6,2446,65
1203.542,9,-4.83,40.7,6,2448,65
1203.565,9,-4.76,40.7,6,2443,65
1203.577,9,-4.6,40.7,6,2441,65
1203.599,9,-4.84,40.7,6,2443,65
1203.611,9,-4.71,40.7,6,2439,65
1203.634,9,-4.6,40.5,6,2442,65
1203.646,9,-4.81,40.5,6,2441,65
1203.669,9,-4.72,40.5,6,2441,65
1203.682,9,-4.6,40.5,6,2439,65
1203.699,9,-4.79,40.2,6,2437,65
1203.721,9,-4.58,40.2,6,2439,65
1203.733,9,-4.58,40.2,6,2441,65
1203.755,9,-4.82,40.5,6,2441,65
1203.782,9,-4.74,40.5,6,2439,65
