Time (sec),Accel. Position (%),Boost (PSI),Fuel Economy (MPG),Gear Position (Gear),RPM (RPM),Vehicle Speed (mph)
262.964,6.7,-8.64,24.5,2,2269,21
262.976,7.1,-8.6,24.3,2,2274,21
262.987,7.5,-8.67,24.3,2,2276,21
262.999,7.5,-8.74,24.3,2,2275,21
263.021,7.5,-8.67,24.1,2,2274,21
263.033,7.5,-8.76,24.1,2,2271,21
263.055,7.8,-8.9,23.8,2,2271,21
263.067,7.8,-8.84,23.8,2,2267,21
263.079,7.8,-8.91,23.8,2,2265,21
263.101,8.2,-8.81,23.8,2,2267,21
263.113,8.2,-8.82,23.6,2,2264,21
263.138,8.6,-8.89,23.1,2,2268,21
263.153,8.6,-8.76,22.6,2,2266,21
263.165,8.6,-8.83,22.4,2,2269,21
263.177,8.6,-8.69,22.1,2,2274,21
263.199,8.6,-8.57,21.4,2,2278,21
263.211,8.6,-8.46,21.2,2,2279,21
263.235,8.6,-8.37,20.7,2,2283,21
263.261,8.6,-8.42,20.5,2,2281,21
263.264,8.6,-8.36,20,2,2285,21
263.286,8.6,-8.22,19.8,2,2287,21
263.297,8.6,-8.15,19.5,2,2287,21
263.32,8.6,-7.97,19,2,2287,21
263.35,8.6,-8.01,18.8,2,2284,21
263.351,8.6,-7.81,18.3,2,2285,21
263.359,8.6,-7.8,18.1,2,2284,21
263.392,8.6,-7.88,17.6,2,2281,21
263.396,8.6,-7.51,17.4,2,2284,21
263.408,8.6,-7.6,17.1,2,2284,21
263.43,8.6,-7.46,16.7,2,2284,21
263.445,8.6,-7.36,16.2,2,2285,21
263.463,8.6,-7.29,16,2,2285,21
263.488,8.6,-7.14,15.5,2,2288,21
263.499,8.6,-7.04,15.2,2,2292,21
263.511,8.6,-6.81,15,2,2292,21
263.528,8.6,-6.79,14.8,2,2296,21
263.54,8.6,-6.84,14.5,2,2296,21
263.57,8.6,-6.51,14.3,2,2299,21
263.582,8.6,-6.63,14,2,2301,21
263.608,8.6,-6.26,13.8,2,2301,21
263.613,8.6,-6.3,13.6,2,2304,21
263.625,8.6,-6.35,13.6,2,2304,21
263.658,8.6,-6.11,13.3,2,2302,21
263.67,9,-6.13,13.3,2,2303,21
263.682,9,-5.89,13.1,2,2306,21
263.698,9,-5.86,13.1,2,2308,21
263.71,9.4,-5.9,12.9,2,2307,21
263.732,9.8,-5.51,12.9,2,2313,21
263.749,10.2,-5.61,12.6,2,2314,21
263.761,11,-5.16,12.1,2,2319,21
263.786,11.4,-5.2,12.1,2,2324,21
263.798,11.8,-5.2,12.1,2,2324,21
263.821,12.5,-4.61,11.7,2,2330,21
263.845,12.5,-4.69,11.4,2,2333,21
263.863,12.9,-4.24,11.2,2,2334,21
263.878,12.9,-4.29,11.2,2,2338,21
263.89,12.9,-4.31,11,2,2343,21
263.918,12.9,-3.91,11,2,2342,21
263.922,13.7,-3.97,10.7,2,2344,21
263.934,14.5,-4.03,10.7,2,2347,21
263.964,14.9,-3.63,10.7,2,2346,21
263.986,16.5,-3.75,10.5,2,2353,21
263.997,17.3,-3.26,10.2,2,2351,21
264.02,18,-3.25,10,2,2355,21
264.031,18.4,-2.77,10,2,2357,21
264.044,18.8,-2.63,9.8,2,2362,21
264.069,20,-2.69,9.5,2,2368,21
264.083,21.6,-2.25,9.5,2,2371,21
264.095,23.1,-2.19,9.3,2,2376,21
264.117,25.9,-2.28,9.3,2,2384,21
264.133,28.2,-2.31,9,2,2384,21
264.149,32.9,-2.13,9,2,2392,21
264.16,38.4,-1.83,8.8,2,2398,21
264.173,41.2,-1.89,8.8,2,2397,21
264.189,43.5,-1.3,8.6,2,2398,21
264.201,47.5,-1.35,8.3,2,2406,21
264.223,50.6,-1.37,8.3,2,2408,21
264.249,52.9,-0.7,7.9,2,2415,21
264.26,55.7,-0.74,8.1,2,2421,22
264.288,56.5,-0.74,7.9,2,2415,22
264.293,58.4,-0.55,7.6,2,2417,22
264.305,59.6,0.01,7.1,2,2430,22
264.336,60,-0.06,7.1,2,2430,22
264.348,61.2,-0.13,6.9,2,2443,22
264.363,62,0.3,6.7,2,2451,22
264.375,62.4,0.31,6.7,2,2446,22
264.398,63.1,0.06,6.4,2,2435,22
264.426,63.5,0.51,6,2,2426,22
264.438,63.5,0.37,6.2,2,2445,22
264.45,63.5,0.38,6,2,2483,22
264.462,63.5,0.77,5.7,2,2504,22
264.485,63.5,0.75,5.7,2,2526,22
264.508,63.1,0.56,5.7,2,2538,22
264.52,63.1,0.49,5.7,2,2552,22
264.531,63.1,0.83,5.7,2,2552,22
264.543,62.7,1,5.7,2,2547,22
264.555,62.7,0.89,5.7,2,2536,22
264.587,62.7,0.9,5.7,2,2532,22
264.609,62.4,1.17,5.7,2,2528,22
264.621,62.4,1.31,5.7,2,2531,22
264.636,62.7,1.25,5.7,2,2532,22
264.65,62.7,1.74,5.7,2,2544,23
264.665,62.7,1.93,5.5,2,2550,23
264.687,62.7,1.63,5.5,2,2574,23
264.714,62.7,1.61,5.5,2,2582,23
264.736,62.7,2.38,5.2,2,2595,23
264.747,62.7,2.08,5.2,2,2609,23
264.759,62.7,2.17,5,2,2620,23
264.782,62.7,2.15,5,2,2633,23
264.798,62.7,2.39,4.8,2,2646,23
264.81,62.7,2.97,4.8,2,2663,23
264.834,62.7,2.89,4.8,2,2671,23
264.846,62.7,2.78,4.5,2,2672,23
264.868,62.7,2.69,4.8,2,2669,24
264.885,62.4,3.08,4.5,2,2674,24
264.918,62.4,3.69,4.5,2,2685,24
264.919,62.7,3.64,4.5,2,2695,24
264.931,62.7,3.55,4.5,2,2698,24
264.949,62.7,3.45,4.3,2,2713,24
264.975,62.7,3.46,4.3,2,2717,24
264.996,62.7,3.87,4.3,2,2738,24
265.007,62.7,4.48,4.3,2,2761,24
265.019,62.7,4.65,4,2,2786,24
265.045,62.7,4.57,4,2,2797,24
265.065,62.7,4.51,4,2,2811,24
265.077,63.1,4.48,4,2,2823,24
265.089,63.1,4.57,4,2,2830,24
265.113,63.5,4.63,4,2,2830,25
265.138,64.3,5.01,3.8,2,2832,25
265.15,65.1,5.27,3.8,2,2843,25
265.163,65.9,5.94,3.6,2,2849,25
265.175,66.3,6.13,3.6,2,2865,25
265.197,66.7,6.26,3.6,2,2874,25
265.213,67.1,6.27,3.6,2,2893,25
265.23,67.5,6.42,3.3,2,2908,25
265.243,68.2,6.46,3.3,2,2934,25
265.265,68.6,6.55,3.3,2,2940,25
265.27,69,6.61,3.1,2,2964,25
265.282,69.4,6.75,3.1,2,2974,25
265.306,69.8,6.94,3.1,2,2994,26
265.33,69.8,7.14,2.9,2,3005,26
265.341,70.2,7.38,2.9,2,3013,26
265.358,70.2,7.48,2.9,2,3014,26
265.384,70.2,7.7,2.9,2,3012,27
265.396,70.2,7.93,2.9,2,3026,27
265.408,70.2,8.05,2.6,2,3033,27
265.43,70.2,8.34,2.6,2,3060,27
265.457,70.2,8.62,2.6,2,3072,27
265.461,70.2,8.82,2.6,2,3079,27
265.473,69.8,9.11,2.6,2,3125,27
265.502,69.8,9.38,2.4,2,3133,27
265.528,69.4,9.64,2.4,2,3158,27
265.533,69,9.65,2.4,2,3176,27
265.545,69,9.45,2.4,2,3190,28
265.579,69,9.39,2.4,2,3194,28
265.591,68.6,9.5,2.4,2,3215,28
265.61,68.6,9.79,2.1,2,3219,28
265.623,68.2,10.67,2.4,2,3227,29
265.636,68.2,10.8,2.1,2,3234,29
265.648,67.8,11.1,2.4,2,3248,29
265.66,67.1,11.09,2.1,2,3262,29
265.683,66.7,11,2.1,2,3284,29
265.708,66.3,10.64,2.1,2,3307,29
265.72,65.9,11.72,2.1,2,3339,29
265.748,65.9,12.02,2.1,2,3360,29
265.76,65.9,12.03,2.1,2,3381,29
265.788,65.9,11.98,2.1,2,3392,30
265.79,65.5,11.38,2.1,2,3406,30
265.802,65.5,12.37,2.1,2,3423,30
265.826,65.5,12.8,2.1,2,3423,30
265.84,65.1,12.63,2.1,2,3443,30
265.863,64.3,12.05,2.1,2,3461,30
265.887,64.3,12.97,2.1,2,3475,30
265.899,63.9,13.21,2.1,2,3496,30
265.911,63.9,13.38,1.9,2,3512,30
265.934,63.9,13.38,2.1,2,3536,31
265.946,63.9,13.76,2.1,2,3548,31
265.976,63.9,13.53,1.9,2,3562,31
265.988,63.9,13.64,1.9,2,3585,31
266,63.5,14.09,1.9,2,3602,31
266.012,63.5,13.61,2.1,2,3615,32
266.03,63.1,13.8,1.9,2,3632,32
266.045,63.1,14.05,1.9,2,3645,32
266.08,62.7,14.3,2.1,2,3662,32
266.113,62,13.9,2.1,2,3685,32
266.115,62,13.85,1.9,2,3697,32
266.143,60.8,13.8,1.9,2,3733,33
266.155,59.6,13.75,2.1,2,3753,33
266.177,58.8,14.44,1.9,2,3780,33
266.189,58.4,13.56,1.9,2,3791,33
266.201,58,14.1,2.1,2,3811,33
266.224,57.6,13.87,2.1,2,3825,34
266.246,57.3,13.61,2.1,2,3836,34
266.263,56.5,13.36,2.1,2,3850,34
266.275,55.7,12.54,2.1,2,3864,34
266.299,54.1,13.58,2.1,2,3884,34
266.311,53.3,13,2.1,2,3895,34
266.339,51.8,12.36,2.1,2,3914,34
266.344,50.6,11.53,2.1,2,3929,35
266.356,50.2,11.94,2.1,2,3951,35
266.385,49.8,11.29,2.1,2,3961,35
266.397,49.8,10.63,2.4,2,3976,35
266.413,49.8,10.72,2.4,2,3982,35
266.431,49.8,10.32,2.4,2,3996,35
266.443,49.8,10.34,2.4,2,4008,35
266.455,49.8,9.95,2.4,2,4022,35
266.478,49.8,9.93,2.4,2,4039,35
266.49,49.8,9.66,2.1,2,4062,35
266.513,49.8,9.4,2.1,2,4076,36
266.525,49.8,8.53,2.1,2,4104,36
266.538,49.4,8.71,2.4,2,4115,37
266.55,48.2,8.76,2.4,2,4128,37
266.565,47.5,8.37,2.4,2,4137,37
266.587,44.7,8.15,2.4,2,4152,37
266.599,43.9,7.22,2.4,2,4161,37
266.623,43.5,7.17,2.4,2,4157,37
266.635,43.1,7.14,2.4,2,4157,37
266.658,43.1,6.38,2.4,2,4167,37
266.678,43.1,6.38,2.4,2,4189,37
266.69,43.1,6.55,2.4,2,4200,37
266.714,43.1,5.95,2.4,2,4217,38
266.719,43.1,5.91,2.4,2,4240,38
266.731,43.1,6.18,2.4,2,4273,38
266.753,42.7,5.55,2.4,2,4279,38
266.766,42.7,5.56,2.4,2,4306,38
266.789,42.4,5.81,2.6,2,4322,39
266.801,42.4,5.68,2.6,2,4330,39
266.813,42,5.63,2.6,2,4332,39
266.845,41.2,4.99,2.6,2,4338,39
266.87,40,4.94,2.6,2,4336,39
266.896,38.4,4.8,2.6,2,4350,39
266.9,37.6,5.01,2.6,2,4354,39
266.917,36.9,4.58,2.6,2,4369,39
266.929,36.5,4.06,2.6,2,4366,39
266.952,36.5,3.66,2.9,2,4391,39
266.978,36.5,3.63,2.9,2,4403,39
266.983,36.1,3.36,2.9,2,4416,40
266.995,35.7,3.11,2.9,2,4428,40
267.023,34.9,3.46,2.9,2,4454,40
267.056,32.9,3.37,3.1,2,4475,40
267.068,32.5,3.09,3.1,2,4486,40
267.08,31.8,2.7,3.1,2,4490,40
267.105,31.4,2.34,3.3,2,4501,40
267.109,31.4,1.97,3.3,2,4503,40
267.121,31,2.04,3.3,2,4496,40
267.136,30.6,1.85,3.6,2,4503,40
267.158,29.4,1.59,3.6,2,4503,40
267.183,28.6,1.3,3.8,2,4516,40
267.206,27.5,0.91,4,2,4525,40
267.223,27.1,0.23,4.3,2,4536,41
267.246,25.9,-0.25,4.5,2,4553,41
267.258,25.5,-0.72,4.5,2,4562,41
267.27,24.7,-1.37,4.8,2,4569,41
267.296,22.4,-1.71,4.8,2,4573,41
267.308,19.2,-2.14,5,2,4580,41
267.32,16.5,-2.66,5.5,2,4575,41
267.354,13.7,-3.63,5.7,2,4580,42
267.386,11,-3.81,6.2,2,4571,42
267.398,6.7,-5.44,7.1,2,4573,42
267.41,5.1,-7.01,8.1,2,4562,42
267.433,1.2,-7.98,8.8,2,4555,42
267.453,0,-8.87,10,2,4540,42
267.465,0,-8.93,10.7,2,4536,42
267.487,0,-10.25,12.6,2,4536,42
267.509,0,-10.65,14,2,4540,42
267.533,0,-11.04,16.4,2,4546,42
267.55,0,-11.33,17.6,2,4533,42
267.563,0,-11.35,18.3,2,4536,42
267.591,0,-11.57,19.3,2,4518,42
267.594,0,-11.73,20.2,2,4514,42
267.616,0,-11.89,21.9,2,4505,42
267.627,0,-12.03,22.9,2,4483,42
267.651,0,-12.25,25.2,2,4454,42
267.664,0,-12.32,27.1,2,4426,42
267.676,0,-12.28,28.6,2,4403,42
267.699,0,-12.42,32.6,2,4356,42
267.727,0,-12.44,34.8,2,4336,42
267.739,0,-12.55,36.7,2,4306,42
267.75,0,-12.57,38.3,2,4298,42
267.775,0,-12.52,41,2,4265,42
267.779,0,-12.56,43.6,2,4259,42
267.791,0,-12.56,46.7,2,4227,42
267.814,0,-12.58,49.8,2,4213,42
267.826,0,-12.58,51.4,2,4187,42
267.848,0,-12.58,54.8,2,4165,42
267.865,0,-12.58,54.8,2,4128,42
267.887,0,-12.49,53.1,2,4108,42
267.898,0,-12.53,52.6,2,4092,42
267.924,0,-12.4,52.6,2,4071,42
267.936,0,-12.45,51.7,2,4053,42
267.964,0,-12.4,51.9,2,4036,42
267.976,0,-12.35,52.1,2,3989,42
267.993,0,-12.47,53.3,2,3966,42
268.029,0,-12.34,54.1,2,3922,42
268.041,0,-12.36,54.8,3,3869,42
268.053,1.2,-12.37,57.2,3,3786,42
268.065,5.1,-12.13,57.9,3,3708,42
268.091,7.1,-12.13,60.2,3,3644,42
268.104,12.2,-12.27,61.4,3,3501,42
268.116,13.7,-11.92,59.8,3,3449,42
268.139,14.9,-11.53,51.2,3,3404,42
268.153,16.9,-11.1,37.9,3,3268,42
268.165,18.8,-10.6,33.1,3,3174,42
268.183,20.4,-9.68,29.1,3,3131,42
268.195,22,-8.72,24.3,3,3081,42
268.207,24.7,-8.15,21,3,3010,42
268.219,26.7,-6.98,18.8,3,2991,42
268.243,30.2,-6.42,16.4,3,2981,42
268.255,34.1,-5.06,14,3,3015,42
268.277,36.5,-3.84,12.9,3,3033,42
268.303,41.2,-2.18,11.2,3,3122,42
268.32,42.4,-1.36,10.5,3,3155,42
268.333,43.9,-0.9,9.3,3,3196,42
268.355,43.9,-0.71,9.3,3,3188,42
268.359,43.9,-0.37,9.5,3,3176,42
268.371,42.7,-0.12,9.5,3,3129,42
268.39,42.7,0.18,9.5,3,3096,42
268.404,42,0.32,9.5,3,3044,42
268.426,42,0.4,9.5,3,3013,42
268.459,42,0.47,9.3,3,3015,42
268.473,42.4,0.45,9,3,3050,42
268.485,42.7,0.34,8.8,3,3097,42
268.497,43.1,0.34,8.6,3,3122,42
268.523,43.5,0.23,8.3,3,3148,42
268.546,43.1,0.14,8.3,3,3163,42
268.558,43.1,0.14,8.3,3,3154,42
268.57,42.4,0.28,8.3,3,3130,42
268.593,42.4,0.4,8.6,3,3120,42
268.617,42,0.62,8.6,3,3096,42
268.629,42,0.86,8.8,3,3084,42
268.641,42.4,1.05,8.8,3,3082,42
268.658,42.4,1.16,8.6,3,3091,42
268.68,42.7,1.47,8.6,3,3118,42
268.71,42.7,1.54,8.6,3,3143,43
268.712,42.7,1.54,8.6,3,3161,43
268.726,42.7,1.49,8.3,3,3178,43
268.76,42.7,1.45,8.3,3,3175,43
268.785,42.4,1.42,8.3,3,3162,43
268.79,42,1.49,8.3,3,3151,43
268.815,42,1.68,8.3,3,3140,43
268.837,41.6,2.13,8.1,3,3147,43
268.849,41.6,2.48,7.9,3,3150,43
268.873,41.6,2.79,7.9,3,3164,43
268.899,41.6,2.88,7.6,3,3178,43
268.903,41.6,2.83,7.4,3,3187,43
268.915,41.6,2.76,7.4,3,3195,43
268.951,41.6,2.74,7.4,3,3204,43
268.975,41.2,2.8,7.4,3,3203,43
268.981,41.2,2.93,7.4,3,3200,43
269.006,40.8,3.29,7.1,3,3198,43
269.028,40.8,3.96,6.9,3,3213,43
269.04,40.8,3.99,6.7,3,3212,43
269.064,40.4,3.85,6.7,3,3215,43
269.076,40.4,3.76,6.4,3,3229,43
269.088,40,3.64,6.7,3,3229,43
269.101,40,3.67,6.4,3,3236,43
269.123,40,3.89,6.4,3,3242,43
269.145,40,4.39,6.2,3,3247,44
269.157,39.6,4.61,6.2,3,3249,44
269.179,39.6,4.59,6,3,3251,44
269.203,39.6,4.41,6,3,3252,44
269.232,39.2,4.24,6,3,3257,44
269.234,39.2,4.18,6,3,3262,44
269.246,39.2,4.69,5.7,3,3270,44
269.279,39.2,5.02,5.7,3,3279,44
269.29,39.2,4.97,5.7,3,3289,45
269.313,38.8,4.82,5.7,3,3288,45
269.335,38,4.57,5.7,3,3288,45
269.34,37.6,4.57,5.7,3,3296,45
269.352,36.9,5.05,5.7,3,3304,45
269.372,36.5,5.2,5.5,3,3308,45
269.395,36.5,5.14,5.5,3,3307,45
269.413,36.1,4.97,5.7,3,3314,45
269.425,36.1,4.49,5.7,3,3320,45
269.448,36.1,4.47,5.7,3,3324,45
269.47,35.7,5.04,5.7,3,3324,45
269.493,34.5,4.93,5.5,3,3339,45
269.509,34.1,4.77,5.7,3,3346,45
269.521,34.1,4.28,5.7,3,3352,45
269.548,34.1,4.33,5.7,3,3354,45
269.552,34.1,4.82,5.7,3,3354,45
269.567,34.1,4.8,5.7,3,3356,45
269.594,34.1,4.67,5.7,3,3366,45
269.606,33.7,4.08,5.7,3,3373,45
269.625,33.7,4.47,6,3,3375,46
269.647,33.7,4.52,6,3,3386,46
269.659,33.7,4.48,6,3,3389,46
269.671,33.7,4.38,6,3,3392,46
269.686,33.3,3.77,6.2,3,3390,46
269.698,33.3,4.32,6.2,3,3394,46
269.739,33.3,4.11,6,3,3402,46
269.751,33.3,4.09,6.2,3,3409,46
269.773,33.3,3.48,6.2,3,3413,46
269.796,33.3,4.14,6.2,3,3424,47
269.808,33.3,3.95,6.2,3,3423,47
269.82,32.9,3.9,6.2,3,3428,47
269.848,32.5,3.35,6.4,3,3433,47
269.852,32.5,3.83,6.4,3,3433,47
269.864,32.2,3.81,6.2,3,3439,47
269.896,32.2,3.62,6.4,3,3449,47
269.908,31.8,3.56,6.4,3,3454,47
269.92,31,3.7,6.4,3,3455,47
269.943,30.6,3.51,6.4,3,3455,47
269.955,29.8,3.32,6.4,3,3466,47
269.973,29.4,2.82,6.4,3,3463,47
269.987,28.6,3.46,6.7,3,3467,47
270.003,28.2,3.04,6.7,3,3471,47
270.027,27.8,2.68,6.9,3,3475,47
270.039,27.8,2.5,6.9,3,3473,47
270.051,27.8,2.34,7.1,3,3480,47
270.074,27.5,2.34,7.1,3,3480,47
270.086,27.1,2.03,7.1,3,3486,47
270.098,26.7,1.67,7.1,3,3493,47
270.121,25.5,1.77,7.4,3,3498,47
270.134,24.7,1.71,7.6,3,3503,48
270.146,23.9,1.24,7.9,3,3512,48
270.158,22.4,0.7,8.1,3,3512,48
270.183,22,0.55,8.3,3,3510,48
270.207,19.2,-0.07,8.6,3,3509,48
270.229,17.6,-0.57,9,3,3506,48
270.241,15.3,-1.2,9,3,3510,48
270.266,14.1,-2.4,9.8,3,3504,48
270.283,11.4,-3.13,10.2,3,3503,48
270.3,9.8,-3.07,10.7,3,3507,48
270.313,7.1,-3.56,11.4,3,3506,48
270.335,4.3,-4.96,12.1,3,3519,48
270.34,3.1,-5.59,13.1,3,3528,48
270.351,1.2,-6.58,14,3,3548,48
270.369,0,-7.09,15.2,3,3574,48
270.384,0,-7.95,16.4,3,3592,48
270.397,0,-8.34,17.9,3,3617,48
270.418,0,-8.78,19,3,3631,48
270.43,0,-9.09,20.2,3,3652,48
270.445,0,-9.4,21.4,3,3655,48
270.468,0,-9.44,22.6,3,3678,48
270.491,0,-10.15,24.3,3,3689,48
270.518,0,-10.06,26,3,3694,48
270.523,0,-10.55,26.9,3,3701,48
270.535,0,-10.65,29.1,3,3705,48
270.57,0,-11.02,30.2,3,3700,48
270.582,0,-11.12,32.4,3,3691,48
270.602,0,-11.26,33.8,3,3682,48
270.628,0,-11.39,36.7,3,3655,48
270.643,0,-11.38,37.6,3,3648,48
270.655,0,-11.58,39.5,3,3631,48
270.666,0,-11.65,40.5,3,3631,48
270.678,0,-11.6,41.4,3,3603,48
270.7,0,-11.75,43.6,3,3600,48
270.713,0,-11.75,44.3,3,3586,48
270.74,0,-11.7,46.2,3,3563,48
270.763,0,-11.82,48.1,3,3542,48
270.765,0,-11.9,48.8,3,3536,48
270.777,0,-11.72,50.5,3,3515,48
270.791,0,-11.82,52.4,3,3499,48
270.818,0,-11.9,54.1,3,3476,48
270.829,0,-11.94,55.5,3,3463,48
270.841,0,-11.81,56.4,3,3447,48
270.853,0,-11.89,57.9,3,3426,48
270.885,0,-11.96,60,3,3393,48
270.897,0,-11.95,61.2,3,3377,48
270.92,0,-11.77,62.4,3,3352,48
270.933,0,-11.87,64.5,3,3314,48
270.945,0,-11.83,65.7,3,3293,48
270.967,1.2,-11.89,66.4,3,3254,48
270.989,2.4,-11.9,69.8,3,3200,48
271.001,3.5,-11.76,71,3,3147,48
271.023,3.9,-11.69,70.7,0,3124,48
271.043,4.3,-11.6,70.7,4,3061,48
271.058,4.3,-11.53,70.7,4,3021,48
271.07,4.3,-11.48,70.5,4,2946,48
271.082,4.3,-11.5,71.7,4,2863,48
271.096,4.3,-11.48,72.4,4,2819,48
271.121,4.3,-11.47,72.6,4,2733,48
271.134,4.7,-11.49,73.1,4,2621,48
271.146,5.1,-11.42,72.4,4,2605,48
271.17,5.5,-11.27,72.2,4,2529,48
271.181,5.9,-11.27,71.7,4,2519,48
271.199,6.7,-11.31,70.7,4,2516,48
271.212,8.2,-11.14,68.6,4,2526,48
271.234,9.8,-11.01,65.2,4,2575,48
271.261,11.4,-10.98,60.5,4,2634,48
271.273,13.3,-10.65,51.9,4,2686,48
271.285,13.7,-9.93,46,4,2689,48
271.309,14.5,-9.55,39.3,4,2700,48
271.32,14.5,-9.11,33.3,4,2704,48
271.348,14.5,-8.9,30.2,4,2697,48
271.352,14.5,-8.57,28.3,4,2695,48
271.364,14.1,-8.23,26.4,4,2627,48
271.397,14.1,-7.65,25.5,4,2617,48
271.408,14.1,-7.38,24.5,4,2573,48
271.42,14.1,-7.31,23.8,4,2566,48
271.445,14.1,-7.29,23.1,4,2579,48
271.45,14.5,-6.64,22.1,4,2599,48
271.485,14.9,-6.52,21.4,4,2620,48
271.487,15.7,-6.23,20.5,4,2649,48
271.509,16.1,-6.03,19.8,4,2652,48
271.521,16.5,-5.91,19.3,4,2645,48
271.533,16.5,-5.22,19,4,2641,48
271.547,16.5,-4.84,18.6,4,2624,48
271.574,16.5,-4.74,18.3,4,2613,48
271.607,16.5,-4.78,18.1,4,2608,48
271.619,16.5,-4.75,18.1,4,2605,48
271.63,16.5,-4.22,18.1,4,2620,48
271.653,16.5,-4.11,17.9,4,2630,48
271.665,16.5,-4.23,17.9,4,2636,48
271.688,16.1,-4.37,17.9,4,2633,48
271.701,15.7,-4.05,17.9,4,2624,48
271.728,15.7,-3.88,18.1,4,2616,48
271.74,15.7,-4.11,18.1,4,2617,48
271.769,15.7,-4.23,18.1,4,2617,48
271.771,15.7,-4.33,18.1,4,2615,48
271.783,15.7,-3.9,18.3,4,2622,48
271.817,15.7,-3.9,18.3,4,2627,48
271.829,16.1,-4.14,18.3,4,2630,48
271.853,16.1,-4.18,18.3,4,2630,48
271.865,16.1,-3.77,18.6,4,2619,48
271.888,16.1,-3.64,18.6,4,2622,48
271.903,16.1,-3.89,18.6,4,2630,48
271.917,16.1,-4.02,18.6,4,2637,48
271.939,16.1,-3.93,18.6,4,2636,48
271.955,16.1,-3.67,18.6,4,2635,48
271.967,16.1,-3.64,18.6,4,2633,48
271.989,16.1,-3.76,18.6,4,2630,48
272,16.1,-3.9,18.6,4,2627,48
272.025,16.1,-3.89,18.6,4,2632,48
272.029,16.1,-3.74,18.6,4,2630,48
272.041,16.1,-3.61,18.6,4,2633,48
272.072,15.7,-3.73,18.6,4,2633,48
272.085,15.7,-3.95,18.6,4,2633,48
272.107,15.7,-3.96,18.8,4,2634,48
272.123,15.7,-3.73,19,4,2633,48
272.145,15.7,-4.07,19.3,4,2633,48
272.157,15.7,-4.3,19.3,4,2633,48
272.169,16.1,-4.31,19.3,4,2633,48
272.194,15.7,-4.12,19.3,4,2631,48
272.206,15.7,-3.98,19.3,4,2635,48
272.218,16.1,-4.16,19.5,4,2637,48
272.231,16.1,-4.27,19.5,4,2641,48
272.253,16.1,-4.43,19.8,4,2638,48
272.27,15.7,-4.31,19.8,4,2639,48
272.283,15.7,-4.05,19.8,4,2641,48
272.311,15.7,-4.14,19.8,4,2638,48
272.314,15.7,-4.31,19.8,4,2639,48
272.336,15.7,-4.48,20,4,2638,48
272.348,15.7,-4.38,20,4,2639,48
272.37,15.7,-3.93,19.8,4,2638,48
272.383,15.3,-3.92,19.5,4,2640,48
272.395,15.3,-4.11,19.5,4,2645,48
272.427,15.3,-4.07,19.3,4,2649,48
272.439,15.3,-3.87,19.3,4,2646,48
272.471,14.9,-3.7,19,4,2640,48
272.484,14.9,-3.81,19,4,2641,48
272.507,14.9,-3.95,19.3,4,2636,48
272.519,14.5,-3.85,19.5,4,2638,48
272.53,14.5,-3.73,19.8,4,2644,48
272.553,14.5,-3.89,20,4,2649,48
272.578,14.1,-4.08,20.2,4,2648,48
272.591,14.1,-4.07,20.2,4,2649,48
272.603,14.1,-3.49,20.2,4,2650,48
272.615,13.7,-3.31,20.5,4,2646,48
272.637,13.7,-3.48,20.5,4,2644,48
272.653,13.7,-3.48,20.7,4,2645,48
272.67,13.7,-3.45,21,4,2649,48
272.684,13.7,-3.22,21,4,2647,48
272.695,13.7,-3.02,21.2,4,2651,48
272.707,13.3,-3,21.4,4,2650,48
272.733,13.3,-3.24,21.4,4,2651,48
272.757,13.3,-3.26,21.7,4,2647,48
272.768,13.3,-3.1,21.9,4,2650,48
272.783,13.3,-2.9,22.1,4,2651,48
272.798,13.3,-2.91,22.4,4,2647,48
272.82,13.3,-3.15,22.6,4,2653,48
272.854,13.3,-3.16,22.6,4,2652,48
273.153,13.3,-3.14,22.4,4,2657,48
273.164,13.3,-2.86,22.4,4,2656,48
273.166,13.3,-3.1,22.4,4,2654,48
273.167,13.3,-3.11,22.4,4,2651,48
273.169,13.3,-3,22.4,4,2651,48
273.171,13.3,-2.75,22.1,4,2652,48
273.183,13.3,-3.06,22.4,4,2648,48
273.185,13.3,-3.12,22.4,4,2652,48
273.187,13.3,-2.8,22.1,4,2658,48
273.19,13.3,-2.76,22.1,4,2654,48
273.209,13.3,-3.02,22.1,4,2657,48
273.211,12.9,-2.81,22.4,4,2653,48
273.214,12.9,-2.99,22.4,4,2656,48
273.216,12.9,-3.12,22.4,4,2656,48
273.222,12.9,-3.1,22.4,4,2659,48
273.237,12.5,-3,22.4,4,2659,48
273.238,12.5,-2.81,22.4,4,2660,48
273.24,12.5,-2.93,22.4,4,2656,48
273.263,11.8,-3.19,22.6,4,2655,48
273.278,11.8,-3.16,22.9,4,2659,48
273.29,11.8,-2.96,22.9,4,2656,48
273.313,11.8,-2.99,23.1,4,2656,48
273.333,11.8,-3.26,23.1,4,2660,48
273.346,11.4,-3.36,23.3,4,2656,48
273.368,11.4,-3.29,23.3,4,2661,48
273.39,11.4,-3.1,23.3,4,2660,48
273.412,11.4,-3.39,23.6,4,2656,48
273.425,11.4,-3.48,23.6,4,2658,48
273.448,11.4,-3.51,23.6,4,2655,48
273.459,11.8,-3.43,23.6,4,2654,48
273.471,11.4,-3.25,23.6,4,2659,48
273.494,11.4,-3.35,23.6,4,2663,48
